accelX,accelY,accelZ,azimuth,gyroX,gyroY,gyroZ,magX,magY,magZ,pitch,pressure,roll,timestamp,timestamp_offset,direction
1.639083525,4.6085764750000004,8.835797,-0.83072590375,-0.06898954,0.19018891875,-0.035010186250000006,5.4984375,-4.74375025,-34.96875,-0.4736242825,985.77246,-0.18303068375,1754295862139.25,45.25,Stay
1.2651053056416666,4.5598227583333335,8.827920166666667,-0.7653931225,-0.013222676000000003,0.43548295249999996,0.10696497083333334,8.71875015,-1.6218750999999998,-35.409376,-0.47235225249999996,985.7936933333334,-0.141170917375,1754295862251.4167,157.41666666666666,Stay
1.0122969106,4.652577888888889,8.340981122222223,-0.7811098666666667,0.08857539222222222,0.24480405844444444,-0.03371634222222222,9.810416666666667,-2.5375000111111112,-34.654167111111114,-0.5042693677777778,985.8025355555557,-0.12223655722222221,1754295862342.6667,248.66666666666666,Stay
0.97537434,4.4670010583333335,8.375776475,-0.8196268716666667,-0.19837833666666668,0.17740531,-0.122376578,10.74375,-2.1750000000000003,-34.875001000000005,-0.4870931316666667,985.7980116666666,-0.11671813233333334,1754295862446.8333,352.8333333333333,Stay
0.510269436,4.30576488,8.7541419,-0.763976489,-0.164169906,0.08787289940000001,-0.0634993932,11.01375,-1.7025,-34.8637504,-0.456688284,985.799396,-0.058023557299999994,1754295862539.5,445.5,Stay
0.6140351084615385,4.537620092307693,8.783867846153846,-0.7416695338461538,-0.016775284923076925,-0.06683095384615384,0.013779703076923076,11.138942307692307,-1.2951923923076925,-35.43029015384615,-0.47618079384615386,985.7880984615384,-0.06890423319230769,1754295862653.923,559.9230769230769,Stay
0.8482556274999999,4.647459725,8.6787675,-0.729977295,-0.1051641865,0.08269581949999999,0.02871064625,9.628125,-1.6921876,-34.7765655,-0.4894422275,985.7991125,-0.09666151437500001,1754295862746.5,652.5,Stay
0.8614161592307692,4.363404084615384,8.815526692307692,-0.49908118076923075,0.07644032923076922,0.01892506,0.019465441076923076,3.7052885,-2.0985577307692305,-33.01154030769231,-0.4577526715384615,985.8065076923077,-0.096978836,1754295862846.5386,752.5384615384615,Stay
0.5810208409090909,4.155571454545455,8.783725636363636,-0.3983825427272727,0.1271431759090909,0.09653052090909092,-0.03945631254545455,2.6710229,-2.6437500090909087,-31.45227290909091,-0.44116077,985.8139345454546,-0.06481996049090909,1754295862953.0908,859.0909090909091,Stay
0.2667997222222222,4.464342422222222,8.417817333333334,-0.20896443333333334,0.13686764933333334,0.03454779733333333,-0.11379053111111109,1.4312500444444443,-3.9375,-32.16458377777778,-0.4872342688888889,985.8151499999999,-0.031503731977777776,1754295863042.3333,948.3333333333334,Stay
0.2562495518181818,4.848837527272727,8.80972009090909,-0.4568587981818182,0.11369026272727273,-0.09497559181818181,-0.0988073790909091,6.046022727272728,-2.8482954545454544,-33.14147727272727,-0.5029884509090908,985.8125936363635,-0.02912439622727273,1754295863135.818,1041.8181818181818,Stay
0.6188207476923077,5.070575238461538,8.2310338,-0.6501507292307692,0.20829314153846154,-0.22893331692307692,0.015024924153846153,8.920673461538462,-3.4052884999999997,-35.15048076923077,-0.5514668107692308,985.8048461538461,-0.07578230523076923,1754295863251.077,1157.076923076923,Stay
