accelX,accelY,accelZ,azimuth,gyroX,gyroY,gyroZ,magX,magY,magZ,pitch,pressure,roll,timestamp,timestamp_offset,direction
0.22842910714285716,2.0812430285714285,7.993138257142857,-2.49422,0.13220860942857143,0.26998041571428566,-0.012217295142857144,20.022322857142857,-31.333928571428572,-12.500892857142858,-0.26639687285714286,996.6154114285715,-0.02568480742857143,1754295671567.0,2148.0,Front
0.3430282171428571,2.4781097142857145,8.353770771428572,-2.483407142857143,0.07838704342857143,0.22455824857142856,-0.028383394714285717,20.110716,-31.189286714285714,-12.101785714285715,-0.29131354571428575,996.5773557142857,-0.03899779285714285,1754295671668.7144,2249.714285714286,Front
0.3743058371428571,2.087139542857143,10.318534999999999,-2.5118265285714285,0.13855722142857144,0.05185805285714286,0.16037382671428574,20.440180571428574,-31.29910914285714,-11.303571428571429,-0.1990040742857143,996.5785857142857,-0.03664447228571428,1754295671765.8572,2346.8571428571427,Front
0.5725682657142858,2.470845757142857,10.561235714285715,-2.508701557142857,-0.0774707442857143,-0.19844379271428572,0.15035999714285714,20.016965714285714,-31.10357314285714,-10.941964285714286,-0.22972326,996.5905571428572,-0.054742443714285716,1754295671865.1428,2446.1428571428573,Front
-0.14160382285714285,1.3645071714285713,10.507567571428572,-2.557514185714286,-0.23306673285714288,0.25455607014285714,0.13814270571428572,19.237501714285713,-30.675000285714287,-11.796429285714286,-0.12875907571428571,996.5470571428572,0.01289537337142857,1754295671967.1428,2548.1428571428573,Front
0.06879365428571428,1.4346681571428572,9.014788142857144,-2.492227685714286,-0.07947787142857143,0.5621483071428571,-0.013962624142857141,20.758928571428573,-29.758929142857145,-11.764286142857143,-0.16217169857142857,996.50905,-0.007741437828571429,1754295672063.7144,2644.714285714286,Front
-0.28756600742857147,1.7652194857142856,8.736194857142857,-2.490668757142857,0.22558363142857144,-0.26500622714285715,-0.03462294528571429,21.101785714285715,-30.198215,-11.539286,-0.19924987714285716,996.4824914285715,0.032576978371428575,1754295672165.5715,2746.5714285714284,Front
-0.040378881000000005,2.2689941,10.128519,-2.4981449375,0.27981425375,-0.2747173475,-0.2511990505,20.200781375,-30.098437750000002,-11.22656275,-0.22133303,996.49837625,0.00373844255,1754295672270.25,2851.25,Front
0.186999076,2.53005104,10.0646904,-2.4652421999999996,0.291993364,-0.177608932,-0.19477423,20.733750399999998,-29.6737508,-11.35875,-0.247058422,996.5619,-0.019238374699999998,1754295672366.0,2947.0,Front
0.5534731811111111,1.1682956777777778,10.332407666666667,-2.474382566666667,-0.07876762222222222,0.044694943333333334,-0.13559500777777778,20.95208377777778,-28.622917000000005,-11.106250444444445,-0.11254154333333334,996.5800922222222,-0.05343517444444444,1754295672463.889,3044.8888888888887,Front
