timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,pressure,azimuth,pitch,roll,direction
1754296350110,-0.27756742,4.0570307,8.190632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,Stay
1754296350151,-0.27756742,4.0570307,8.190632,0.0,0.0,0.0,16.3125,-12.150001,-43.725002,0.0,-1.0378177,-0.459673,0.033875436,Stay
1754296350155,-0.27756742,4.0570307,8.190632,-0.11331542,-0.5894845,0.06536253,16.3125,-12.150001,-43.725002,0.0,-1.0378177,-0.459673,0.033875436,Stay
1754296350165,0.73340017,4.503292,9.18126,-0.11331542,-0.5894845,0.06536253,16.3125,-12.150001,-43.725002,0.0,-1.2007205,-0.45475245,-0.07971087,Stay
1754296350165,1.1964114,4.537988,10.210175,-0.11331542,-0.5894845,0.06536253,16.3125,-12.150001,-43.725002,0.0,-1.3111333,-0.41571027,-0.11664641,Stay
1754296350165,0.6556334,4.199404,10.034302,-0.11331542,-0.5894845,0.06536253,16.3125,-12.150001,-43.725002,0.0,-1.3057294,-0.39559835,-0.06524647,Stay
1754296350211,0.6556334,4.199404,10.034302,-0.11331542,-0.5894845,0.06536253,16.95,-12.76875,-45.037502,0.0,-1.3188273,-0.39559835,-0.06524647,Stay
1754296350224,0.6556334,4.199404,10.034302,0.33811367,-0.022449281,-0.013591741,16.95,-12.76875,-45.037502,0.0,-1.3188273,-0.39559835,-0.06524647,Stay
1754296350226,0.6556334,4.199404,10.034302,0.33811367,-0.022449281,-0.013591741,16.95,-12.76875,-45.037502,985.24365,-1.3188273,-0.39559835,-0.06524647,Stay
1754296350233,-0.21774685,3.8727834,8.65125,0.33811367,-0.022449281,-0.013591741,16.95,-12.76875,-45.037502,985.24365,-1.1587707,-0.4207848,0.025164096,Stay
1754296350233,-0.6149554,3.9086757,7.5026956,0.33811367,-0.022449281,-0.013591741,16.95,-12.76875,-45.037502,985.24365,-0.9234457,-0.47891167,0.08178178,Stay
1754296350234,-0.30388847,4.369294,7.30768,0.33811367,-0.022449281,-0.013591741,16.95,-12.76875,-45.037502,985.24365,-0.87906694,-0.53849673,0.041560862,Stay
1754296350266,-0.30388847,4.369294,7.30768,0.33811367,-0.022449281,-0.013591741,16.95,-12.76875,-45.037502,985.2544,-0.87906694,-0.53849673,0.041560862,Stay
1754296350270,-0.30388847,4.369294,7.30768,0.33811367,-0.022449281,-0.013591741,16.800001,-13.1625,-44.025,985.2544,-0.9104159,-0.53849673,0.041560862,Stay
1754296350292,-0.30388847,4.369294,7.30768,-0.11026109,0.039553493,-0.14492767,16.800001,-13.1625,-44.025,985.2544,-0.9104159,-0.53849673,0.041560862,Stay
1754296350303,-0.034695927,4.7365923,8.117651,-0.11026109,0.039553493,-0.14492767,16.800001,-13.1625,-44.025,985.2544,-0.9920141,-0.5281896,0.004274108,Stay
1754296350303,-0.16031912,4.779663,8.565108,-0.11026109,0.039553493,-0.14492767,16.800001,-13.1625,-44.025,985.2544,-1.0067123,-0.50891954,0.018715514,Stay
1754296350303,-0.40677986,4.5487556,8.456235,-0.11026109,0.039553493,-0.14492767,16.800001,-13.1625,-44.025,985.2544,-0.99117154,-0.49303743,0.04806708,Stay
1754296350303,-0.7190432,4.347759,8.370093,-0.11026109,0.039553493,-0.14492767,16.800001,-13.1625,-44.025,985.2544,-0.95734113,-0.47757584,0.08569583,Stay
1754296350306,-0.7190432,4.347759,8.370093,-0.11026109,0.039553493,-0.14492767,16.800001,-13.1625,-44.025,985.26465,-0.95734113,-0.47757584,0.08569583,Stay
1754296350332,-0.7190432,4.347759,8.370093,-0.11026109,0.039553493,-0.14492767,17.550001,-13.14375,-44.287502,985.26465,-0.9743307,-0.47757584,0.08569583,Stay
1754296350346,-0.7190432,4.347759,8.370093,-0.11026109,0.039553493,-0.14492767,17.550001,-13.14375,-44.287502,985.2683,-0.9743307,-0.47757584,0.08569583,Stay
1754296350361,-0.7190432,4.347759,8.370093,-0.025961753,-0.0058032153,-0.11575887,17.550001,-13.14375,-44.287502,985.2683,-0.9743307,-0.47757584,0.08569583,Stay
1754296350372,-0.8877372,4.5391846,8.480164,-0.025961753,-0.0058032153,-0.11575887,17.550001,-13.14375,-44.287502,985.2683,-0.91142637,-0.48920065,0.10430406,Stay
1754296350372,-0.9164511,4.671986,8.65125,-0.025961753,-0.0058032153,-0.11575887,17.550001,-13.14375,-44.287502,985.2683,-0.9007285,-0.49283186,0.105539195,Stay
1754296350372,-0.7968099,4.554738,8.743374,-0.025961753,-0.0058032153,-0.11575887,17.550001,-13.14375,-44.287502,985.2683,-0.9622664,-0.47856328,0.09088196,Stay
1754296350387,-0.7968099,4.554738,8.743374,-0.025961753,-0.0058032153,-0.11575887,17.550001,-13.14375,-44.287502,985.2749,-0.9622664,-0.47856328,0.09088196,Stay
1754296350391,-0.7968099,4.554738,8.743374,-0.025961753,-0.0058032153,-0.11575887,17.118752,-12.95625,-43.93125,985.2749,-0.9489023,-0.47856328,0.09088196,Stay
1754296350427,-0.7968099,4.554738,8.743374,-0.025961753,-0.0058032153,-0.11575887,17.118752,-12.95625,-43.93125,985.28394,-0.9489023,-0.47856328,0.09088196,Stay
1754296350431,-0.7968099,4.554738,8.743374,0.010079269,0.110108376,-0.046425723,17.118752,-12.95625,-43.93125,985.28394,-0.9489023,-0.47856328,0.09088196,Stay
1754296350432,-0.64965135,4.426722,8.662018,0.010079269,0.110108376,-0.046425723,17.118752,-12.95625,-43.93125,985.28394,-0.9960198,-0.4713127,0.07485985,Stay
