timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,pressure,azimuth,pitch,roll,direction
1754296485141,-0.2638087,5.8746786,8.810074,0.21662793,0.25083634,0.064904384,-28.556252,-36.15,-22.44375,985.1845,2.1257749,-0.5878976,0.029935038,Stay
1754296485167,-0.2638087,5.8746786,8.810074,0.0043524117,-0.12102758,0.2022726,-28.556252,-36.15,-22.44375,985.1845,2.1257749,-0.5878976,0.029935038,Stay
1754296485178,-0.2638087,5.8746786,8.810074,0.0043524117,-0.12102758,0.2022726,3.3000002,-8.83125,-35.8875,985.1845,-0.17472513,-0.5878976,0.029935038,Stay
1754296485205,1.215853,6.4830537,6.9131637,0.0043524117,-0.12102758,0.2022726,3.3000002,-8.83125,-35.8875,985.1845,-0.5054502,-0.74570626,-0.17409459,Stay
1754296485234,1.215853,6.4830537,6.9131637,-0.002290743,-0.2691623,-0.13637556,3.3000002,-8.83125,-35.8875,985.1845,-0.5054502,-0.74570626,-0.17409459,Stay
1754296485244,1.215853,6.4830537,6.9131637,-0.002290743,-0.2691623,-0.13637556,3.99375,-8.19375,-36.581253,985.1845,-0.5195288,-0.74570626,-0.17409459,Stay
1754296485263,1.215853,6.4830537,6.9131637,-0.002290743,-0.2691623,-0.13637556,3.99375,-8.19375,-36.581253,985.2819,-0.5195288,-0.74570626,-0.17409459,Stay
1754296485272,-0.26979074,5.994619,7.577172,-0.002290743,-0.2691623,-0.13637556,3.99375,-8.19375,-36.581253,985.2819,-0.16319208,-0.6690081,0.035590697,Stay
1754296485301,-0.26979074,5.994619,7.577172,0.015882485,-0.34307694,-0.1375973,3.99375,-8.19375,-36.581253,985.2819,-0.16319208,-0.6690081,0.035590697,Stay
1754296485301,-0.26979074,5.994619,7.577172,0.015882485,-0.34307694,-0.1375973,3.99375,-8.19375,-36.581253,985.2819,-0.16319208,-0.6690081,0.035590697,Stay
1754296485301,-0.26979074,5.994619,7.577172,0.015882485,-0.34307694,-0.1375973,3.3750002,-7.9500003,-36.91875,985.2819,-0.12253204,-0.6690081,0.035590697,Stay
1754296485339,-0.9379865,5.9434724,6.9852476,0.015882485,-0.34307694,-0.1375973,3.3750002,-7.9500003,-36.91875,985.2819,0.08788293,-0.7005867,0.13348259,Stay
1754296485341,-0.9379865,5.9434724,6.9852476,0.015882485,-0.34307694,-0.1375973,3.3750002,-7.9500003,-36.91875,985.2861,0.08788293,-0.7005867,0.13348259,Stay
1754296485359,-0.9379865,5.9434724,6.9852476,0.015882485,-0.34307694,-0.1375973,1.9312501,-7.89375,-37.331253,985.2861,0.16823085,-0.7005867,0.13348259,Stay
1754296485368,-0.9379865,5.9434724,6.9852476,-0.22113305,-0.2623664,0.073380135,1.9312501,-7.89375,-37.331253,985.2861,0.16823085,-0.7005867,0.13348259,Stay
1754296485380,-0.9379865,5.9434724,6.9852476,-0.22113305,-0.2623664,0.073380135,1.9312501,-7.89375,-37.331253,985.28094,0.16823085,-0.7005867,0.13348259,Stay
1754296485407,-0.30179477,6.2066827,8.028518,-0.22113305,-0.2623664,0.073380135,1.9312501,-7.89375,-37.331253,985.28094,-0.031763792,-0.6577675,0.037572656,Stay
1754296485417,-0.30179477,6.2066827,8.028518,-0.22113305,-0.2623664,0.073380135,1.40625,-7.55625,-37.21875,985.28094,-4.2758186E-4,-0.6577675,0.037572656,Stay
1754296485421,-0.30179477,6.2066827,8.028518,-0.22113305,-0.2623664,0.073380135,1.40625,-7.55625,-37.21875,985.27655,-4.2758186E-4,-0.6577675,0.037572656,Stay
1754296485435,-0.30179477,6.2066827,8.028518,0.07765619,-0.39813113,0.065286174,1.40625,-7.55625,-37.21875,985.27655,-4.2758186E-4,-0.6577675,0.037572656,Stay
1754296485463,-0.30179477,6.2066827,8.028518,0.07765619,-0.39813113,0.065286174,1.40625,-7.55625,-37.21875,985.2736,-4.2758186E-4,-0.6577675,0.037572656,Stay
1754296485475,-0.38374892,6.431608,7.9908314,0.07765619,-0.39813113,0.065286174,1.40625,-7.55625,-37.21875,985.2736,0.02181712,-0.677143,0.047986787,Stay
1754296485484,-0.38374892,6.431608,7.9908314,0.07765619,-0.39813113,0.065286174,0.82500005,-7.2562504,-37.818752,985.2736,0.054831184,-0.677143,0.047986787,Stay
