timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,pressure,azimuth,pitch,roll,direction
1754296377508,2.3258235,4.499703,6.007181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,Stay
1754296377558,2.3258235,4.499703,6.007181,0.0,0.0,0.0,-18.525002,-6.525,-52.350002,0.0,-0.061424766,-0.60973585,-0.3694007,Stay
1754296377569,2.3258235,4.499703,6.007181,-1.5832088,0.962112,-0.3329213,-18.525002,-6.525,-52.350002,0.0,-0.061424766,-0.60973585,-0.3694007,Stay
1754296377572,2.178665,3.7537405,7.6492558,-1.5832088,0.962112,-0.3329213,-18.525002,-6.525,-52.350002,0.0,0.19336073,-0.44096714,-0.27747315,Stay
1754296377572,0.5587241,3.126821,12.881761,-1.5832088,0.962112,-0.3329213,-18.525002,-6.525,-52.350002,0.0,1.2074863,-0.23791166,-0.043346107,Stay
1754296377572,0.23808585,2.9276185,15.095121,-1.5832088,0.962112,-0.3329213,-18.525002,-6.525,-52.350002,0.0,1.3693091,-0.19154318,-0.015771063,Stay
1754296377594,0.23808585,2.9276185,15.095121,-1.5832088,0.962112,-0.3329213,-18.525002,-6.525,-52.350002,985.8475,1.3693091,-0.19154318,-0.015771063,Stay
1754296377595,1.4656038,3.1920254,13.2610235,-1.5832088,0.962112,-0.3329213,-18.525002,-6.525,-52.350002,985.8475,1.1132464,-0.23483625,-0.11007295,Stay
1754296377618,1.4656038,3.1920254,13.2610235,-1.5832088,0.962112,-0.3329213,-17.962502,-2.98125,-52.818752,985.8475,0.8893069,-0.23483625,-0.11007295,Stay
1754296377638,1.4656038,3.1920254,13.2610235,-0.28710645,-0.0012217296,-0.34651303,-17.962502,-2.98125,-52.818752,985.8475,0.8893069,-0.23483625,-0.11007295,Stay
1754296377639,1.8125632,3.0053852,11.069198,-0.28710645,-0.0012217296,-0.34651303,-17.962502,-2.98125,-52.818752,985.8475,0.6801654,-0.26179117,-0.16230793,Stay
1754296377639,1.5966109,2.5555346,10.616356,-0.28710645,-0.0012217296,-0.34651303,-17.962502,-2.98125,-52.818752,985.8475,0.79016453,-0.23369074,-0.14927292,Stay
1754296377659,1.5966109,2.5555346,10.616356,-0.28710645,-0.0012217296,-0.34651303,-17.962502,-2.98125,-52.818752,985.83997,0.79016453,-0.23369074,-0.14927292,Stay
1754296377678,1.5966109,2.5555346,10.616356,-0.28710645,-0.0012217296,-0.34651303,-16.9125,-4.4437504,-51.91875,985.83997,0.8351786,-0.23369074,-0.14927292,Stay
1754296377706,1.4099708,2.0961127,10.290334,-0.28710645,-0.0012217296,-0.34651303,-16.9125,-4.4437504,-51.91875,985.83997,0.99705046,-0.19913691,-0.13617101,Stay
1754296377706,1.0289137,1.9154545,9.589237,-0.28710645,-0.0012217296,-0.34651303,-16.9125,-4.4437504,-51.91875,985.83997,1.0784371,-0.19605906,-0.10688985,Stay
1754296377706,0.7304091,2.0338993,8.897711,-0.28710645,-0.0012217296,-0.34651303,-16.9125,-4.4437504,-51.91875,985.83997,1.0360087,-0.22399738,-0.0819059,Stay
1754296377707,0.7304091,2.0338993,8.897711,0.51495904,0.5433642,-0.3735438,-16.9125,-4.4437504,-51.91875,985.83997,1.0360087,-0.22399738,-0.0819059,Stay
1754296377722,0.7304091,2.0338993,8.897711,0.51495904,0.5433642,-0.3735438,-16.9125,-4.4437504,-51.91875,985.8162,1.0360087,-0.22399738,-0.0819059,Stay
1754296377737,0.7304091,2.0338993,8.897711,0.51495904,0.5433642,-0.3735438,-14.718751,-6.3,-55.2,985.8162,1.0122321,-0.22399738,-0.0819059,Stay
1754296377755,0.8171489,2.321038,8.758927,0.51495904,0.5433642,-0.3735438,-14.718751,-6.3,-55.2,985.8162,0.85541975,-0.2579666,-0.093024,Stay
1754296377756,0.47976094,2.5094728,9.189635,0.51495904,0.5433642,-0.3735438,-14.718751,-6.3,-55.2,985.8162,0.9403365,-0.2662314,-0.052159388,Stay
1754296377772,-0.8356933,2.7469604,9.598808,0.51495904,0.5433642,-0.3735438,-14.718751,-6.3,-55.2,985.8162,1.1515477,-0.2777305,0.086843215,Stay
1754296377777,-0.8356933,2.7469604,9.598808,0.2083049,0.20708317,-0.45326167,-14.718751,-6.3,-55.2,985.8162,1.1515477,-0.2777305,0.086843215,Stay
1754296377786,-0.8356933,2.7469604,9.598808,0.2083049,0.20708317,-0.45326167,-14.718751,-6.3,-55.2,985.8012,1.1515477,-0.2777305,0.086843215,Stay
1754296377796,-0.8356933,2.7469604,9.598808,0.2083049,0.20708317,-0.45326167,-18.056252,-6.61875,-51.131252,985.8012,1.2612492,-0.2777305,0.086843215,Stay
1754296377829,-1.2442678,2.8474588,9.895518,0.2083049,0.20708317,-0.45326167,-18.056252,-6.61875,-51.131252,985.8012,1.2923621,-0.27810544,0.12508407,Stay
1754296377829,-0.75972116,2.74038,9.866804,0.2083049,0.20708317,-0.45326167,-18.056252,-6.61875,-51.131252,985.8012,1.267741,-0.2701482,0.07684606,Stay
1754296377829,-0.9601201,2.2492533,9.217153,0.2083049,0.20708317,-0.45326167,-18.056252,-6.61875,-51.131252,985.8012,1.3540162,-0.23811129,0.10379234,Stay
1754296377846,-0.9601201,2.2492533,9.217153,0.53297955,0.399811,-0.22082762,-18.056252,-6.61875,-51.131252,985.8012,1.3540162,-0.23811129,0.10379234,Stay
1754296377850,-0.9601201,2.2492533,9.217153,0.53297955,0.399811,-0.22082762,-18.056252,-6.61875,-51.131252,985.7925,1.3540162,-0.23811129,0.10379234,Stay
1754296377850,-1.1006985,2.1332014,8.207381,0.53297955,0.399811,-0.22082762,-18.056252,-6.61875,-51.131252,985.7925,1.3464733,-0.25212458,0.13331534,Stay
1754296377857,-1.1006985,2.1332014,8.207381,0.53297955,0.399811,-0.22082762,-12.618751,-8.94375,-54.3375,985.7925,1.3535216,-0.25212458,0.13331534,Stay
1754296377910,-0.8327023,2.9736803,7.2933235,0.53297955,0.399811,-0.22082762,-12.618751,-8.94375,-54.3375,985.7925,1.0216861,-0.38489056,0.113680966,Stay
1754296377910,-0.8356933,3.760321,6.9296145,0.53297955,0.399811,-0.22082762,-12.618751,-8.94375,-54.3375,985.7925,0.841896,-0.49415842,0.120017774,Stay
1754296377914,-0.8356933,3.760321,6.9296145,0.53297955,0.399811,-0.22082762,-12.618751,-8.94375,-54.3375,985.77875,0.841896,-0.49415842,0.120017774,Stay
1754296377914,-0.8356933,3.760321,6.9296145,0.058795735,0.2762636,-0.34941465,-12.618751,-8.94375,-54.3375,985.77875,0.841896,-0.49415842,0.120017774,Stay
1754296377916,-1.4422739,3.7010984,7.4979095,0.058795735,0.2762636,-0.34941465,-12.618751,-8.94375,-54.3375,985.77875,1.011336,-0.451358,0.19003564,Stay
1754296377917,-1.4422739,3.7010984,7.4979095,0.058795735,0.2762636,-0.34941465,-11.887501,-10.387501,-55.331253,985.77875,1.0271099,-0.451358,0.19003564,Stay
