timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,pressure,azimuth,pitch,roll,direction
1754295718332,0.06699903,5.4089756,8.16431,-0.03527744,-0.24969098,-0.5546652,-18.9375,-29.250002,-41.456253,985.751,1.6461226,-0.58510715,-0.008206147,Stay
1754295718376,0.06699903,5.4089756,8.16431,-0.03527744,-0.24969098,-0.5546652,12.0,-17.34375,-37.78125,985.751,-1.0943902,-0.58510715,-0.008206147,Stay
1754295718388,0.06699903,5.4089756,8.16431,-0.05131264,-0.09850194,-0.093309596,12.0,-17.34375,-37.78125,985.751,-1.0943902,-0.58510715,-0.008206147,Stay
1754295718400,-0.148355,5.3910294,7.9022965,-0.05131264,-0.09850194,-0.093309596,12.0,-17.34375,-37.78125,985.751,-1.0103503,-0.5986046,0.018771451,Stay
1754295718400,-0.33260235,5.4580283,8.080562,-0.05131264,-0.09850194,-0.093309596,12.0,-17.34375,-37.78125,985.751,-0.97884494,-0.5936673,0.041137576,Stay
1754295718400,-0.61734825,5.505885,8.213364,-0.05131264,-0.09850194,-0.093309596,12.0,-17.34375,-37.78125,985.751,-0.9156561,-0.58925086,0.07502281,Stay
1754295718437,-0.61734825,5.505885,8.213364,-0.05131264,-0.09850194,-0.093309596,14.493751,-15.4875,-38.362503,985.751,-0.910679,-0.58925086,0.07502281,Stay
1754295718453,-0.61734825,5.505885,8.213364,-0.05131264,-0.09850194,-0.093309596,14.493751,-15.4875,-38.362503,985.7744,-0.910679,-0.58925086,0.07502281,Stay
1754295718456,-0.61734825,5.505885,8.213364,-0.1499673,-0.27198756,0.10491603,14.493751,-15.4875,-38.362503,985.7744,-0.910679,-0.58925086,0.07502281,Stay
1754295718466,-0.721436,5.4185467,7.952546,-0.1499673,-0.27198756,0.10491603,14.493751,-15.4875,-38.362503,985.7744,-0.863713,-0.5962005,0.09046997,Stay
1754295718466,-1.0516455,5.2666025,7.7814593,-0.1499673,-0.27198756,0.10491603,14.493751,-15.4875,-38.362503,985.7744,-0.7762624,-0.59080124,0.13433369,Stay
1754295718466,-0.6556334,5.8301125,7.521838,-0.1499673,-0.27198756,0.10491603,14.493751,-15.4875,-38.362503,985.7744,-0.7523149,-0.6575357,0.08694424,Stay
1754295718466,-0.930808,5.386244,7.411768,-0.1499673,-0.27198756,0.10491603,14.493751,-15.4875,-38.362503,985.7744,-0.72870135,-0.62471503,0.124931104,Stay
1754295718493,-0.930808,5.386244,7.411768,-0.1499673,-0.27198756,0.10491603,14.493751,-15.4875,-38.362503,985.7715,-0.72870135,-0.62471503,0.124931104,Stay
1754295718496,-0.930808,5.386244,7.411768,-0.1499673,-0.27198756,0.10491603,13.81875,-16.331251,-40.2,985.7715,-0.66537386,-0.62471503,0.124931104,Stay
1754295718497,-0.73818576,5.4783673,7.9704924,-0.1499673,-0.27198756,0.10491603,13.81875,-16.331251,-40.2,985.7715,-0.79555124,-0.60018075,0.09235138,Stay
1754295718503,-0.47976094,5.383851,8.9108715,-0.1499673,-0.27198756,0.10491603,13.81875,-16.331251,-40.2,985.7715,-1.0206804,-0.54285365,0.053788025,Stay
1754295718523,-0.47976094,5.383851,8.9108715,-0.3639227,-0.2554942,0.20204352,13.81875,-16.331251,-40.2,985.7715,-1.0206804,-0.54285365,0.053788025,Stay
1754295718533,-0.47976094,5.383851,8.9108715,-0.3639227,-0.2554942,0.20204352,13.81875,-16.331251,-40.2,985.7822,-1.0206804,-0.54285365,0.053788025,Stay
1754295718533,-0.33140594,5.3204412,9.293723,-0.3639227,-0.2554942,0.20204352,13.81875,-16.331251,-40.2,985.7822,-1.1181543,-0.5196621,0.035644013,Stay
1754295718556,-0.33140594,5.3204412,9.293723,-0.3639227,-0.2554942,0.20204352,13.200001,-16.050001,-41.100002,985.7822,-1.0517762,-0.5196621,0.035644013,Stay
1754295718573,-0.33140594,5.3204412,9.293723,-0.3639227,-0.2554942,0.20204352,13.200001,-16.050001,-41.100002,985.7737,-1.0517762,-0.5196621,0.035644013,Stay
1754295718589,-0.33140594,5.3204412,9.293723,0.11713332,0.17837252,0.13836087,13.200001,-16.050001,-41.100002,985.7737,-1.0517762,-0.5196621,0.035644013,Stay
1754295718600,-0.44506502,5.4341,8.849854,0.11713332,0.17837252,0.13836087,13.200001,-16.050001,-41.100002,985.7737,-0.9398168,-0.5501109,0.050248325,Stay
1754295718600,-0.6520442,5.4149575,8.209774,0.11713332,0.17837252,0.13836087,13.200001,-16.050001,-41.100002,985.7737,-0.79726,-0.5816323,0.07925654,Stay
1754295718600,-0.6939186,5.4484572,7.7826557,0.11713332,0.17837252,0.13836087,13.200001,-16.050001,-41.100002,985.7737,-0.71581864,-0.6089188,0.08892703,Stay
1754295718600,-0.6687939,5.4676,7.826923,0.11713332,0.17837252,0.13836087,13.200001,-16.050001,-41.100002,985.7737,-0.72649264,-0.60805446,0.08524081,Stay
1754295718613,-0.6687939,5.4676,7.826923,0.11713332,0.17837252,0.13836087,13.200001,-16.050001,-41.100002,985.7761,-0.72649264,-0.60805446,0.08524081,Stay
1754295718615,-0.6687939,5.4676,7.826923,0.11713332,0.17837252,0.13836087,14.118751,-16.706251,-40.162502,985.7761,-0.8250632,-0.60805446,0.08524081,Stay
1754295718653,-0.6687939,5.4676,7.826923,0.11713332,0.17837252,0.13836087,14.118751,-16.706251,-40.162502,985.7793,-0.8250632,-0.60805446,0.08524081,Stay
1754295718657,-0.4127619,5.42094,8.072187,0.11713332,0.17837252,0.13836087,14.118751,-16.706251,-40.162502,985.7793,-0.9363053,-0.5907769,0.05108934,Stay
1754295718657,-0.104087785,5.4053864,8.254042,0.11713332,0.17837252,0.13836087,14.118751,-16.706251,-40.162502,985.7793,-1.0328299,-0.57975996,0.012609855,Stay
1754295718657,-0.043070808,5.272585,8.336594,0.11713332,0.17837252,0.13836087,14.118751,-16.706251,-40.162502,985.7793,-1.082641,-0.5639418,0.0051664296,Stay
1754295718657,-0.043070808,5.272585,8.336594,-0.004123337,0.09483676,0.11102467,14.118751,-16.706251,-40.162502,985.7793,-1.082641,-0.5639418,0.0051664296,Stay
1754295718678,-0.043070808,5.272585,8.336594,-0.004123337,0.09483676,0.11102467,15.093751,-16.06875,-39.84375,985.7793,-1.0904016,-0.5639418,0.0051664296,Stay
1754295718693,-0.043070808,5.272585,8.336594,-0.004123337,0.09483676,0.11102467,15.093751,-16.06875,-39.84375,985.77905,-1.0904016,-0.5639418,0.0051664296,Stay
1754295718726,-0.043070808,5.272585,8.336594,0.40485063,-0.35430157,-0.17608178,15.093751,-16.06875,-39.84375,985.77905,-1.0904016,-0.5639418,0.0051664296,Stay
1754295718733,-0.043070808,5.272585,8.336594,0.40485063,-0.35430157,-0.17608178,15.093751,-16.06875,-39.84375,985.78613,-1.0904016,-0.5639418,0.0051664296,Stay
1754295718734,0.19860429,5.325227,8.090134,0.40485063,-0.35430157,-0.17608178,15.093751,-16.06875,-39.84375,985.78613,-1.0955076,-0.58200574,-0.024544021,Stay
1754295718734,0.3074777,5.2893343,7.8687973,0.40485063,-0.35430157,-0.17608178,15.093751,-16.06875,-39.84375,985.78613,-1.0969902,-0.5914643,-0.039055698,Stay
1754295718734,0.19980069,5.4293146,7.9740815,0.40485063,-0.35430157,-0.17608178,15.093751,-16.06875,-39.84375,985.78613,-1.0647105,-0.5976255,-0.025051024,Stay
1754295718734,0.1698904,5.7200427,6.847062,0.40485063,-0.35430157,-0.17608178,15.093751,-16.06875,-39.84375,985.78613,-0.8923922,-0.6958059,-0.02480707,Stay
1754295718735,0.1698904,5.7200427,6.847062,0.40485063,-0.35430157,-0.17608178,15.4875,-16.368752,-41.193752,985.78613,-0.8820379,-0.6958059,-0.02480707,Stay
1754295718774,0.1698904,5.7200427,6.847062,0.40485063,-0.35430157,-0.17608178,15.4875,-16.368752,-41.193752,985.77783,-0.8820379,-0.6958059,-0.02480707,Stay
1754295718792,0.1698904,5.7200427,6.847062,0.05146536,-0.27794346,-0.20021093,15.4875,-16.368752,-41.193752,985.77783,-0.8820379,-0.6958059,-0.02480707,Stay
1754295718796,0.1698904,5.7200427,6.847062,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.77783,-0.81850964,-0.6958059,-0.02480707,Stay
1754295718801,0.4546363,6.113662,5.736792,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.77783,-0.7446632,-0.81562746,-0.079083934,Stay
1754295718801,0.13519448,6.0083776,6.832705,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.77783,-0.76881385,-0.7211945,-0.019783797,Stay
1754295718801,-0.013160525,6.017949,8.623733,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.77783,-0.9368448,-0.60927147,0.001526081,Stay
1754295718815,-0.013160525,6.017949,8.623733,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.7788,-0.9368448,-0.60927147,0.001526081,Stay
1754295718817,0.25004998,5.666204,9.500702,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.7788,-1.1651542,-0.5376149,-0.026313031,Stay
1754295718854,0.25004998,5.666204,9.500702,0.05146536,-0.27794346,-0.20021093,12.39375,-17.19375,-40.4625,985.7805,-1.1651542,-0.5376149,-0.026313031,Stay
1754295718855,0.25004998,5.666204,9.500702,0.05146536,-0.27794346,-0.20021093,12.356251,-18.0,-41.362503,985.7805,-1.1793964,-0.5376149,-0.026313031,Stay
1754295718858,0.25004998,5.666204,9.500702,0.45463613,-0.068722285,0.18264857,12.356251,-18.0,-41.362503,985.7805,-1.1793964,-0.5376149,-0.026313031,Stay
1754295718868,0.6125626,5.5513487,9.2793665,0.45463613,-0.068722285,0.18264857,12.356251,-18.0,-41.362503,985.7805,-1.233335,-0.5381718,-0.06591777,Stay
1754295718868,0.14356937,5.892326,8.226524,0.45463613,-0.068722285,0.18264857,12.356251,-18.0,-41.362503,985.7805,-0.9515909,-0.6214831,-0.017450236,Stay
1754295718868,-0.33379877,6.3864436,7.737192,0.45463613,-0.068722285,0.18264857,12.356251,-18.0,-41.362503,985.7805,-0.6920778,-0.68959427,0.04311537,Stay
1754295718893,-0.33379877,6.3864436,7.737192,0.45463613,-0.068722285,0.18264857,12.356251,-18.0,-41.362503,985.76294,-0.6920778,-0.68959427,0.04311537,Stay
1754295718918,-0.33379877,6.3864436,7.737192,0.45463613,-0.068722285,0.18264857,10.89375,-20.04375,-39.9375,985.76294,-0.73085487,-0.68959427,0.04311537,Stay
1754295718918,-0.034695927,6.3792653,8.763713,0.45463613,-0.068722285,0.18264857,10.89375,-20.04375,-39.9375,985.76294,-0.97212666,-0.62921447,0.0039590234,Stay
1754295718918,0.9320044,6.279963,8.963513,0.45463613,-0.068722285,0.18264857,10.89375,-20.04375,-39.9375,985.76294,-1.2114359,-0.6086136,-0.10360527,Stay
1754295718925,0.9320044,6.279963,8.963513,0.18967351,0.0716239,0.50213087,10.89375,-20.04375,-39.9375,985.76294,-1.2114359,-0.6086136,-0.10360527,Stay
1754295718933,0.9320044,6.279963,8.963513,0.18967351,0.0716239,0.50213087,10.89375,-20.04375,-39.9375,985.75806,-1.2114359,-0.6086136,-0.10360527,Stay
1754295718948,1.9417756,6.1124654,7.9716887,0.18967351,0.0716239,0.50213087,10.89375,-20.04375,-39.9375,985.75806,-1.2997364,-0.64028627,-0.23893099,Stay
1754295718948,1.8065811,5.743971,7.5661054,0.18967351,0.0716239,0.50213087,10.89375,-20.04375,-39.9375,985.75806,-1.303213,-0.63604456,-0.23438442,Stay
1754295718974,1.8065811,5.743971,7.5661054,0.18967351,0.0716239,0.50213087,10.89375,-20.04375,-39.9375,985.7739,-1.303213,-0.63604456,-0.23438442,Stay
1754295718976,1.8065811,5.743971,7.5661054,0.18967351,0.0716239,0.50213087,11.212501,-20.25,-39.45,985.7739,-1.3286669,-0.63604456,-0.23438442,Stay
1754295718977,0.15074782,5.5106707,8.30788,0.18967351,0.0716239,0.50213087,11.212501,-20.25,-39.45,985.7739,-1.1873055,-0.5855969,-0.01814317,Stay
1754295718993,0.15074782,5.5106707,8.30788,0.16707152,-0.14767656,-0.30008733,11.212501,-20.25,-39.45,985.7739,-1.1873055,-0.5855969,-0.01814317,Stay
1754295719014,0.15074782,5.5106707,8.30788,0.16707152,-0.14767656,-0.30008733,11.212501,-20.25,-39.45,985.76294,-1.1873055,-0.5855969,-0.01814317,Stay
