timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,pressure,azimuth,pitch,roll,direction
1754296563593,0.4226323,6.0780687,7.379166,0.28787002,0.13515383,0.088269964,-33.5625,-47.775,3.73125,985.2763,2.41641,-0.6882104,-0.05721122,Stay
1754296563617,0.4226323,6.0780687,7.379166,-0.3500255,-0.44211337,0.23258677,-33.5625,-47.775,3.73125,985.2763,2.41641,-0.6882104,-0.05721122,Stay
1754296563627,0.4226323,6.0780687,7.379166,-0.3500255,-0.44211337,0.23258677,10.856251,17.94375,-39.112503,985.2763,-0.32924005,-0.6882104,-0.05721122,Stay
1754296563656,0.47318068,6.0843496,8.729915,-0.3500255,-0.44211337,0.23258677,10.856251,17.94375,-39.112503,985.2763,-0.3393822,-0.6079909,-0.054149225,Stay
1754296563685,0.47318068,6.0843496,8.729915,-0.3500255,-0.44211337,0.23258677,9.806251,18.225,-38.15625,985.2763,-0.31474486,-0.6079909,-0.054149225,Stay
1754296563685,0.47318068,6.0843496,8.729915,-0.04421134,-0.25159994,-0.15638138,9.806251,18.225,-38.15625,985.2763,-0.31474486,-0.6079909,-0.054149225,Stay
1754296563713,0.47318068,6.0843496,8.729915,-0.04421134,-0.25159994,-0.15638138,9.806251,18.225,-38.15625,985.32,-0.31474486,-0.6079909,-0.054149225,Stay
1754296563723,-0.34037903,5.704489,8.0455675,-0.04421134,-0.25159994,-0.15638138,9.806251,18.225,-38.15625,985.32,-0.21686324,-0.61633396,0.04228119,Stay
1754296563752,-0.34037903,5.704489,8.0455675,-0.04421134,-0.25159994,-0.15638138,9.731251,18.91875,-38.850002,985.32,-0.20892069,-0.61633396,0.04228119,Stay
1754296563752,-0.34037903,5.704489,8.0455675,-0.04421134,-0.25159994,-0.15638138,9.731251,18.91875,-38.850002,985.3171,-0.20892069,-0.61633396,0.04228119,Stay
1754296563752,-0.34037903,5.704489,8.0455675,-0.099723674,0.049861837,-0.054061532,9.731251,18.91875,-38.850002,985.3171,-0.20892069,-0.61633396,0.04228119,Stay
1754296563790,-1.2254243,5.799604,8.813364,-0.099723674,0.049861837,-0.054061532,9.731251,18.91875,-38.850002,985.3171,-0.1135805,-0.57762307,0.13815585,Stay
1754296563791,-1.2254243,5.799604,8.813364,-0.099723674,0.049861837,-0.054061532,9.731251,18.91875,-38.850002,985.32,-0.1135805,-0.57762307,0.13815585,Stay
1754296563809,-1.2254243,5.799604,8.813364,-0.099723674,0.049861837,-0.054061532,10.25625,18.7875,-39.018753,985.32,-0.12653568,-0.57762307,0.13815585,Stay
1754296563818,-1.2254243,5.799604,8.813364,0.1796706,0.039629854,0.11911863,10.25625,18.7875,-39.018753,985.32,-0.12653568,-0.57762307,0.13815585,Stay
1754296563832,-1.2254243,5.799604,8.813364,0.1796706,0.039629854,0.11911863,10.25625,18.7875,-39.018753,985.30707,-0.12653568,-0.57762307,0.13815585,Stay
1754296563857,-0.91615194,6.1393847,7.1632137,0.1796706,0.039629854,0.11911863,10.25625,18.7875,-39.018753,985.30707,-0.12912892,-0.70457906,0.12720618,Stay
1754296563866,-0.91615194,6.1393847,7.1632137,0.1796706,0.039629854,0.11911863,10.9125,17.493752,-39.16875,985.30707,-0.1475674,-0.70457906,0.12720618,Stay
1754296563872,-0.91615194,6.1393847,7.1632137,0.1796706,0.039629854,0.11911863,10.9125,17.493752,-39.16875,985.29364,-0.1475674,-0.70457906,0.12720618,Stay
1754296563885,-0.91615194,6.1393847,7.1632137,-0.032223117,0.19295691,0.27175847,10.9125,17.493752,-39.16875,985.29364,-0.1475674,-0.70457906,0.12720618,Stay
1754296563914,-0.91615194,6.1393847,7.1632137,-0.032223117,0.19295691,0.27175847,10.9125,17.493752,-39.16875,985.2907,-0.1475674,-0.70457906,0.12720618,Stay
1754296563925,-0.91615194,6.1393847,7.1632137,-0.032223117,0.19295691,0.27175847,12.543751,17.925001,-38.15625,985.2907,-0.19153504,-0.70457906,0.12720618,Stay
1754296563925,-0.74117684,6.189335,6.771688,-0.032223117,0.19295691,0.27175847,12.543751,17.925001,-38.15625,985.2907,-0.20657426,-0.73753285,0.10901835,Stay
1754296563954,-0.74117684,6.189335,6.771688,-0.032223117,0.19295691,0.27175847,12.543751,17.925001,-38.15625,985.2773,-0.20657426,-0.73753285,0.10901835,Stay
